,2P,2P.1,2PA,3P,3P.1,3PA,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,MP,ORB,PF,PTS,STL,TOV,TRB,Traded,Pos_C,Pos_C-PF,Pos_C-SF,Pos_F,Pos_G-F,Pos_PF,Pos_PF-C,Pos_PF-SF,Pos_PG,Pos_PG-SG,Pos_SF,Pos_SF-PF,Pos_SF-SG,Pos_SG,Pos_SG-PF,Pos_SG-PG,Pos_SG-SF,player_year,Player,Age,Tm,PER,TS%,3PAr,FTr,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year,Signed,Dollars_Per_year
951,2.8,0.479,5.8,0.1,0.41700000000000004,0.2,0.9,0.3,1.4,2.8,0.47700000000000004,5.9,1.8,0.7929999999999999,2.2,78,25,21.4,0.6,2.5,7.5,0.5,1.2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dahntay Jones2007,Dahntay Jones,26,MEM,9.6,0.542,0.026000000000000002,0.377,0.7,0.0,0.7,0.019,-2.3,-1.7,-4.0,-0.8,2007,2009,2650000.0
952,0.9,0.46799999999999997,1.9,0.0,0.16699999999999998,0.2,0.5,0.2,1.1,0.9,0.434,2.1,1.4,0.667,2.0,25,0,8.2,0.3,1.1,3.2,0.3,0.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dahntay Jones2008,Dahntay Jones,27,SAC,13.5,0.537,0.113,0.9620000000000001,0.2,0.2,0.4,0.096,-2.4,-0.7,-3.1,-0.1,2008,2009,2650000.0
953,1.8,0.44799999999999995,4.0,0.1,0.647,0.2,1.0,0.2,1.4,1.9,0.45799999999999996,4.3,1.4,0.728,1.9,79,71,18.1,0.7,2.5,5.4,0.6,0.9,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dahntay Jones2009,Dahntay Jones,28,DEN,9.0,0.5329999999999999,0.051,0.449,0.7,1.3,2.0,0.067,-2.2,0.1,-2.1,0.0,2009,2009,2650000.0
661,1.3,0.462,2.9,0.6,0.33299999999999996,1.7,1.1,0.1,2.4,1.9,0.415,4.6,0.9,0.787,1.1,82,1,16.7,0.8,1.2,5.2,0.6,0.7,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Carlos Delfino2007,Carlos Delfino,24,DET,12.8,0.515,0.36700000000000005,0.237,1.0,1.9,2.9,0.10099999999999999,-0.5,0.3,-0.1,0.6,2007,2009,3500000.0
662,1.6,0.41200000000000003,3.9,1.5,0.382,3.8,1.8,0.1,3.6,3.1,0.397,7.7,1.4,0.7440000000000001,1.9,82,0,23.5,0.8,2.2,9.0,0.8,0.9,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Carlos Delfino2008,Carlos Delfino,25,TOR,13.6,0.527,0.49700000000000005,0.247,1.7,2.3,4.0,0.1,1.1,0.4,1.5,1.7,2008,2009,3500000.0
1100,4.1,0.6,6.9,0.0,0.0,0.0,1.8,0.4,7.0,4.1,0.6,6.9,2.4,0.815,3.0,58,12,29.8,3.4,2.7,10.7,0.8,1.6,10.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,David Lee2007,David Lee,23,NYK,20.2,0.652,0.0,0.433,4.8,2.1,6.9,0.191,2.1,1.3,3.4,2.3,2007,2009,7000000.0
1101,4.2,0.5539999999999999,7.6,0.0,0.0,0.0,1.2,0.4,6.0,4.2,0.552,7.6,2.4,0.8190000000000001,2.9,81,29,29.1,3.0,2.6,10.8,0.7,1.2,8.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,David Lee2008,David Lee,24,NYK,18.0,0.606,0.003,0.38299999999999995,5.6,1.8,7.4,0.151,0.5,0.0,0.5,1.5,2008,2009,7000000.0
1102,6.4,0.551,11.7,0.0,0.0,0.0,2.1,0.3,8.6,6.4,0.5489999999999999,11.7,3.1,0.755,4.1,81,74,34.9,3.2,3.2,16.0,1.0,1.9,11.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David Lee2009,David Lee,25,NYK,19.0,0.59,0.003,0.34700000000000003,5.9,3.1,9.0,0.154,0.3,0.8,1.2,2.3,2009,2009,7000000.0
3876,0.7,0.556,1.3,0.0,0.0,0.0,0.0,0.3,0.7,0.7,0.556,1.3,0.9,0.6,1.5,27,0,6.9,0.4,1.5,2.4,0.1,0.6,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ryan Hollins2007,Ryan Hollins,22,CHA,8.5,0.597,0.0,1.111,0.0,0.2,0.2,0.04,-5.1,-1.3,-6.5,-0.2,2007,2009,2333333.0
3877,0.8,0.489,1.6,0.0,0.0,0.0,0.2,0.5,0.9,0.8,0.489,1.6,0.9,0.6709999999999999,1.4,60,1,8.9,0.9,1.6,2.5,0.2,0.4,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ryan Hollins2008,Ryan Hollins,23,CHA,11.4,0.565,0.0,0.872,0.6,0.4,1.1,0.096,-2.6,0.4,-2.1,0.0,2008,2009,2333333.0
3878,1.1,0.532,2.1,0.0,0.0,0.0,0.2,0.7,1.1,1.1,0.532,2.1,1.0,0.597,1.6,45,3,9.9,1.0,1.7,3.2,0.2,0.5,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ryan Hollins2009,Ryan Hollins,24,TOT,12.9,0.569,0.0,0.7659999999999999,0.5,0.6,1.0,0.11,-2.8,0.9,-1.9,0.0,2009,2009,2333333.0
1661,5.2,0.525,10.0,0.0,0.16699999999999998,0.2,2.1,0.4,2.8,5.3,0.518,10.2,3.8,0.765,5.0,65,64,30.9,0.8,2.2,14.4,0.9,2.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Grant Hill2007,Grant Hill,34,ORL,16.3,0.5820000000000001,0.018000000000000002,0.491,2.9,2.3,5.1,0.12300000000000001,-0.2,0.1,0.0,1.0,2007,2009,3162000.0
1662,4.6,0.535,8.7,0.5,0.317,1.5,2.9,0.8,4.0,5.1,0.503,10.2,2.4,0.867,2.8,70,68,31.7,1.1,2.2,13.1,0.9,1.4,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Grant Hill2008,Grant Hill,35,PHO,15.7,0.5760000000000001,0.146,0.275,3.8,2.1,5.9,0.127,0.9,0.8,1.8,2.1,2008,2009,3162000.0
1663,4.5,0.547,8.2,0.3,0.316,0.9,2.3,0.7,4.2,4.8,0.523,9.1,2.2,0.8079999999999999,2.7,82,68,29.8,0.8,2.2,12.0,1.1,1.5,4.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Grant Hill2009,Grant Hill,36,PHO,15.2,0.584,0.102,0.301,3.5,1.9,5.3,0.10400000000000001,0.3,0.4,0.8,1.7,2009,2009,3162000.0
836,5.3,0.5329999999999999,9.9,0.0,0.0,0.1,1.0,0.5,5.5,5.3,0.529,10.0,2.9,0.684,4.3,82,81,31.5,2.2,3.0,13.5,0.9,1.5,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chris Wilcox2007,Chris Wilcox,24,SEA,16.6,0.568,0.006999999999999999,0.429,4.1,1.9,6.0,0.11199999999999999,-0.5,-0.7,-1.2,0.5,2007,2009,3000000.0
837,5.4,0.526,10.2,0.0,0.0,0.0,1.2,0.6,5.0,5.4,0.524,10.3,2.6,0.645,4.0,62,55,28.0,2.0,2.8,13.4,0.7,1.7,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chris Wilcox2008,Chris Wilcox,25,SEA,16.3,0.5539999999999999,0.005,0.389,1.7,1.6,3.4,0.09300000000000001,-1.1,0.0,-1.1,0.4,2008,2009,3000000.0
838,3.0,0.503,5.9,0.0,0.0,0.1,0.8,0.3,2.9,3.0,0.49700000000000005,6.0,1.3,0.564,2.3,62,6,16.9,1.5,2.2,7.2,0.4,1.2,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Wilcox2009,Chris Wilcox,26,TOT,13.3,0.518,0.011000000000000001,0.37799999999999995,0.1,1.0,1.1,0.048,-3.0,-0.9,-3.9,-0.5,2009,2009,3000000.0
3655,3.7,0.40700000000000003,9.1,1.3,0.33,4.0,7.0,0.1,2.8,5.0,0.384,13.1,2.6,0.797,3.3,78,75,36.3,0.7,2.3,14.0,1.5,2.9,3.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Raymond Felton2007,Raymond Felton,22,CHA,13.5,0.48100000000000004,0.305,0.25,0.2,2.1,2.3,0.039,0.3,-0.8,-0.4,1.1,2007,2009,5501196.0
3656,4.5,0.447,10.1,0.7,0.28,2.5,7.4,0.2,2.5,5.2,0.413,12.6,3.3,0.8,4.1,79,79,37.6,0.5,2.3,14.4,1.2,2.7,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Raymond Felton2008,Raymond Felton,23,CHA,13.8,0.5,0.201,0.326,2.0,1.4,3.4,0.054000000000000006,-0.2,-1.7,-1.9,0.0,2008,2009,5501196.0
3657,4.7,0.43700000000000006,10.7,0.7,0.285,2.5,6.7,0.4,3.1,5.4,0.408,13.2,2.7,0.805,3.3,82,81,37.6,0.7,2.3,14.2,1.5,2.8,3.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Raymond Felton2009,Raymond Felton,24,CHA,13.7,0.483,0.191,0.251,0.6,3.7,4.3,0.066,-0.5,0.5,-0.1,1.5,2009,2009,5501196.0
3997,0.9,0.429,2.1,0.3,0.28,1.1,0.4,0.1,0.7,1.2,0.37799999999999995,3.2,0.4,0.7140000000000001,0.6,23,5,8.8,0.3,1.0,3.2,0.3,0.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Shannon Brown2007,Shannon Brown,21,CLE,7.5,0.455,0.33799999999999997,0.18899999999999997,-0.2,0.3,0.1,0.015,-4.1,-0.5,-4.5,-0.1,2007,2009,2069600.0
3998,1.7,0.365,4.6,0.4,0.3,1.4,0.8,0.1,0.7,2.1,0.349,6.0,0.8,0.586,1.4,21,4,11.4,0.3,1.4,5.4,0.5,1.1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Shannon Brown2008,Shannon Brown,22,TOT,6.3,0.41100000000000003,0.23800000000000002,0.23,-0.8,0.3,-0.5,-0.102,-6.0,-2.6,-8.6,-0.4,2008,2009,2069600.0
3999,1.3,0.5,2.7,0.3,0.37799999999999995,0.8,0.8,0.1,0.7,1.6,0.473,3.4,0.7,0.821,0.8,48,0,9.9,0.2,0.9,4.2,0.5,0.8,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Shannon Brown2009,Shannon Brown,23,TOT,12.9,0.5539999999999999,0.22399999999999998,0.23600000000000002,0.1,0.6,0.7,0.067,-2.1,-0.6,-2.7,-0.1,2009,2009,2069600.0
706,4.1,0.44,9.3,0.0,0.16699999999999998,0.3,0.9,0.6,4.2,4.1,0.433,9.6,1.2,0.787,1.5,72,59,26.3,1.3,3.0,9.5,0.5,1.4,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Channing Frye2007,Channing Frye,23,NYK,10.5,0.46399999999999997,0.026000000000000002,0.157,-0.6,1.6,0.9,0.024,-4.1,-0.5,-4.6,-1.2,2007,2009,2000000.0
707,2.8,0.49200000000000005,5.7,0.0,0.3,0.1,0.7,0.3,3.2,2.8,0.488,5.8,1.1,0.78,1.4,78,20,17.2,1.4,2.7,6.8,0.4,0.7,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Channing Frye2008,Channing Frye,24,POR,14.8,0.529,0.022000000000000002,0.24100000000000002,1.6,1.6,3.2,0.114,-1.6,0.1,-1.5,0.2,2008,2009,2000000.0
708,1.6,0.436,3.7,0.2,0.33299999999999996,0.5,0.4,0.3,1.6,1.8,0.423,4.2,0.4,0.722,0.6,63,1,11.8,0.7,1.7,4.2,0.3,0.5,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Channing Frye2009,Channing Frye,25,POR,10.0,0.465,0.124,0.135,0.0,0.8,0.8,0.054000000000000006,-3.1,-0.7,-3.9,-0.4,2009,2009,2000000.0
3306,2.3,0.465,4.8,1.3,0.39,3.3,1.4,0.1,1.5,3.5,0.434,8.2,1.7,0.777,2.2,64,5,21.2,0.9,2.5,10.1,0.8,1.1,2.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Nate Robinson2007,Nate Robinson,22,NYK,15.2,0.552,0.40700000000000003,0.266,2.4,0.8,3.2,0.114,1.9,-1.8,0.1,0.7,2007,2009,4000000.0
3307,3.3,0.478,6.8,1.3,0.332,4.1,2.9,0.0,2.4,4.6,0.423,10.9,2.1,0.7859999999999999,2.7,72,17,26.2,0.7,2.6,12.7,0.8,1.4,3.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Nate Robinson2008,Nate Robinson,23,NYK,15.3,0.526,0.373,0.251,2.5,0.7,3.2,0.08199999999999999,1.9,-2.0,-0.1,0.9,2008,2009,4000000.0
3308,4.4,0.504,8.7,1.7,0.325,5.2,4.1,0.1,2.6,6.1,0.43700000000000006,13.9,3.4,0.841,4.0,74,11,29.9,1.3,2.8,17.2,1.3,1.9,3.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Nate Robinson2009,Nate Robinson,24,NYK,18.9,0.5489999999999999,0.375,0.28800000000000003,4.4,1.5,5.9,0.128,3.6,-1.1,2.5,2.5,2009,2009,4000000.0
111,8.0,0.465,17.2,1.0,0.315,3.0,7.2,0.2,2.6,8.9,0.442,20.2,7.5,0.795,9.4,65,64,42.5,0.4,1.5,26.3,1.9,4.1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Allen Iverson2007,Allen Iverson,31,TOT,19.6,0.54,0.15,0.465,4.0,2.2,6.2,0.10800000000000001,2.2,-1.4,0.8,2.0,2007,2009,3099729.0
112,7.5,0.48200000000000004,15.6,1.2,0.345,3.4,7.1,0.1,2.4,8.7,0.45799999999999996,19.0,7.9,0.809,9.7,82,82,41.8,0.6,1.3,26.4,2.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Allen Iverson2008,Allen Iverson,32,DEN,20.9,0.5670000000000001,0.177,0.512,8.9,2.8,11.6,0.163,3.3,-1.7,1.5,3.1,2008,2009,3099729.0
113,5.6,0.435,12.9,0.5,0.28300000000000003,1.7,5.0,0.1,2.5,6.1,0.41700000000000004,14.6,4.8,0.7809999999999999,6.1,57,53,36.7,0.5,1.5,17.5,1.5,2.6,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Allen Iverson2009,Allen Iverson,33,TOT,15.8,0.504,0.11900000000000001,0.41600000000000004,0.9,1.9,2.9,0.066,0.0,-0.6,-0.6,0.7,2009,2009,3099729.0
1406,2.2,0.42,5.3,1.2,0.32899999999999996,3.6,5.7,0.3,2.0,3.4,0.38299999999999995,8.9,1.4,0.735,1.9,77,25,27.9,0.4,2.0,9.4,1.3,2.2,2.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Earl Watson2007,Earl Watson,27,SEA,13.5,0.483,0.408,0.214,0.9,1.1,2.0,0.044000000000000004,0.3,-1.4,-1.1,0.5,2007,2009,2800000.0
1407,3.7,0.47200000000000003,7.9,0.6,0.371,1.7,6.8,0.1,2.3,4.3,0.45399999999999996,9.6,1.4,0.7659999999999999,1.9,78,73,29.1,0.6,2.0,10.7,0.9,2.2,2.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Earl Watson2008,Earl Watson,28,SEA,14.6,0.517,0.177,0.19399999999999998,1.7,1.1,2.9,0.061,0.1,-1.7,-1.6,0.2,2008,2009,2800000.0
1408,2.3,0.418,5.4,0.3,0.235,1.3,5.8,0.2,2.2,2.6,0.384,6.7,1.2,0.755,1.6,68,18,26.1,0.5,2.0,6.6,0.7,2.3,2.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Earl Watson2009,Earl Watson,29,OKC,9.5,0.44799999999999995,0.188,0.23399999999999999,-1.2,1.1,-0.2,-0.005,-3.3,-1.4,-4.7,-1.2,2009,2009,2800000.0
3800,0.8,0.43,1.8,0.4,0.32299999999999995,1.1,0.8,0.1,1.0,1.2,0.39,3.0,0.6,0.6729999999999999,0.9,58,1,9.7,0.3,1.1,3.3,0.5,0.6,1.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Ronnie Price2007,Ronnie Price,23,SAC,10.5,0.489,0.37799999999999995,0.32,-0.1,0.5,0.4,0.035,-2.0,-0.8,-2.7,-0.1,2007,2009,1315625.0
3801,1.0,0.48100000000000004,2.1,0.4,0.34700000000000003,1.2,1.3,0.0,0.6,1.4,0.431,3.3,0.4,0.684,0.6,61,3,9.6,0.1,1.4,3.7,0.5,0.5,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Ronnie Price2008,Ronnie Price,24,UTA,12.3,0.516,0.368,0.18600000000000003,0.5,0.6,1.1,0.094,0.2,-1.3,-1.1,0.1,2008,2009,1315625.0
3802,1.1,0.408,2.7,0.4,0.311,1.2,2.1,0.1,1.1,1.5,0.379,3.9,0.7,0.7559999999999999,0.9,52,17,14.2,0.2,1.4,4.0,0.8,1.2,1.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Ronnie Price2009,Ronnie Price,25,UTA,8.5,0.465,0.3,0.222,-0.7,0.8,0.1,0.009000000000000001,-3.0,-0.1,-3.0,-0.2,2009,2009,1315625.0
3017,2.7,0.48200000000000004,5.7,0.1,0.231,0.6,1.3,0.2,1.2,2.9,0.45899999999999996,6.2,1.2,0.7,1.8,45,4,17.8,0.6,1.2,7.1,0.6,1.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Marquis Daniels2007,Marquis Daniels,26,IND,11.6,0.506,0.09300000000000001,0.285,-0.1,0.7,0.6,0.036000000000000004,-2.7,-0.9,-3.6,-0.3,2007,2009,1990000.0
3018,2.9,0.466,6.2,0.4,0.265,1.4,1.9,0.2,2.0,3.3,0.43,7.6,1.3,0.698,1.9,74,1,20.9,0.9,1.6,8.2,1.1,1.5,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Marquis Daniels2008,Marquis Daniels,27,IND,11.6,0.48700000000000004,0.182,0.248,-0.7,1.6,0.9,0.027999999999999997,-2.5,0.3,-2.2,-0.1,2008,2009,1990000.0
3019,5.4,0.489,11.1,0.3,0.2,1.7,2.1,0.5,3.1,5.8,0.451,12.8,1.7,0.721,2.4,54,43,31.5,1.5,2.2,13.6,1.1,1.7,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Marquis Daniels2009,Marquis Daniels,28,IND,12.8,0.491,0.131,0.187,-0.1,1.4,1.3,0.037000000000000005,-1.6,-0.1,-1.7,0.1,2009,2009,1990000.0
860,2.6,0.474,5.5,1.5,0.379,4.1,4.6,0.1,1.6,4.1,0.434,9.5,3.4,0.81,4.1,75,23,27.5,0.2,1.8,13.2,0.7,1.7,1.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Chucky Atkins2007,Chucky Atkins,32,MEM,17.4,0.58,0.428,0.435,5.1,-0.2,4.9,0.114,3.2,-3.9,-0.7,0.7,2007,2009,1306455.0
861,0.7,0.395,1.8,1.0,0.316,3.3,2.0,0.0,1.2,1.8,0.344,5.1,0.2,0.444,0.4,24,0,14.7,0.1,1.1,4.7,0.4,0.4,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Chucky Atkins2008,Chucky Atkins,33,DEN,8.9,0.449,0.648,0.07400000000000001,0.1,0.2,0.3,0.04,-0.9,-2.6,-3.5,-0.1,2008,2009,1306455.0
862,0.6,0.33899999999999997,1.7,0.5,0.263,1.7,1.8,0.1,0.6,1.0,0.301,3.4,0.5,0.938,0.5,33,0,12.5,0.2,0.8,3.0,0.3,0.7,0.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Chucky Atkins2009,Chucky Atkins,34,TOT,6.2,0.408,0.504,0.142,-0.3,0.2,-0.2,-0.018000000000000002,-3.7,-2.9,-6.6,-0.5,2009,2009,1306455.0
1996,0.7,0.369,1.9,0.0,0.0,0.0,0.6,0.5,2.8,0.7,0.364,1.9,0.7,0.465,1.6,80,78,23.1,1.1,3.4,2.1,0.5,0.9,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jason Collins2007,Jason Collins,28,NJN,3.0,0.408,0.013000000000000001,0.841,-1.3,1.9,0.6,0.015,-5.0,1.9,-3.1,-0.5,2007,2009,1181803.0
1997,0.7,0.473,1.5,0.0,0.0,0.0,0.3,0.3,1.5,0.7,0.469,1.5,0.5,0.45899999999999996,1.0,74,26,15.8,0.9,2.6,1.9,0.3,0.6,2.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Collins2008,Jason Collins,29,TOT,3.4,0.48100000000000004,0.009000000000000001,0.655,-0.5,0.6,0.1,0.005,-4.6,0.4,-4.2,-0.7,2008,2009,1181803.0
1998,0.7,0.314,2.3,0.0,0.0,0.0,0.4,0.4,1.4,0.7,0.314,2.3,0.4,0.46399999999999997,0.9,31,22,13.6,0.9,2.4,1.8,0.3,0.4,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Collins2009,Jason Collins,30,MIN,3.3,0.34600000000000003,0.0,0.4,-0.4,0.3,-0.2,-0.018000000000000002,-5.2,0.8,-4.4,-0.3,2009,2009,1181803.0
2452,0.8,0.426,1.8,0.9,0.387,2.3,1.0,0.0,1.3,1.7,0.40399999999999997,4.2,0.8,0.746,1.1,59,18,16.8,0.3,1.7,5.1,0.5,0.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Keith Bogans2007,Keith Bogans,26,ORL,9.2,0.546,0.5589999999999999,0.257,0.7,1.0,1.7,0.08,-0.3,-0.9,-1.1,0.2,2007,2009,1033342.0
2453,1.1,0.52,2.2,1.8,0.36200000000000004,5.0,1.3,0.1,2.7,2.9,0.41,7.2,1.0,0.736,1.3,82,35,26.8,0.5,2.0,8.7,0.7,0.6,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Keith Bogans2008,Keith Bogans,27,ORL,10.9,0.5589999999999999,0.696,0.187,2.6,2.3,4.9,0.106,1.3,0.1,1.4,1.9,2008,2009,1033342.0
2454,0.7,0.425,1.6,1.1,0.33899999999999997,3.4,1.0,0.1,2.6,1.8,0.36700000000000005,5.0,0.8,0.912,0.9,65,15,19.6,0.5,1.6,5.6,0.7,0.6,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Keith Bogans2009,Keith Bogans,28,TOT,9.7,0.521,0.6729999999999999,0.17600000000000002,0.7,1.9,2.5,0.096,-0.7,0.8,0.1,0.7,2009,2009,1033342.0
621,1.1,0.45299999999999996,2.3,0.3,0.34600000000000003,0.8,1.1,0.0,0.6,1.3,0.426,3.2,0.7,0.7929999999999999,0.9,32,0,11.5,0.4,0.6,3.7,0.5,0.6,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C.J. Watson2008,C.J. Watson,23,GSW,11.0,0.519,0.257,0.287,0.3,0.1,0.4,0.055999999999999994,-1.6,-1.8,-3.4,-0.1,2008,2009,1000497.0
622,2.7,0.473,5.7,0.6,0.4,1.6,2.7,0.1,2.0,3.3,0.457,7.3,2.2,0.87,2.5,77,18,24.5,0.5,1.8,9.5,1.2,1.2,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C.J. Watson2009,C.J. Watson,24,GSW,14.2,0.564,0.214,0.34299999999999997,2.7,0.6,3.3,0.084,0.4,-1.5,-1.1,0.4,2009,2009,1000497.0
11,1.7,0.507,3.3,0.0,0.0,0.0,0.7,0.3,1.6,1.7,0.505,3.3,0.9,0.5660000000000001,1.6,61,1,10.0,1.1,1.9,4.3,0.3,0.9,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aaron Gray2008,Aaron Gray,23,CHI,13.9,0.529,0.005,0.485,0.1,0.8,0.8,0.066,-2.1,0.4,-1.7,0.0,2008,2009,1000497.0
12,1.4,0.488,3.0,0.0,0.0,0.0,0.8,0.3,2.4,1.4,0.485,3.0,0.6,0.5760000000000001,1.1,56,18,12.8,1.5,2.4,3.5,0.3,0.7,3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aaron Gray2009,Aaron Gray,24,CHI,11.5,0.508,0.006,0.353,0.5,0.8,1.3,0.086,-1.7,0.5,-1.2,0.1,2009,2009,1000497.0
2244,2.8,0.516,5.4,0.0,0.0,0.0,0.6,0.6,3.0,2.8,0.516,5.4,0.6,0.649,1.0,81,13,18.6,1.1,2.9,6.2,0.5,1.0,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Johan Petro2007,Johan Petro,21,SEA,11.6,0.532,0.0,0.17600000000000002,0.5,1.2,1.7,0.053,-2.9,-0.2,-3.1,-0.4,2007,2009,884881.0
2245,2.6,0.42,6.1,0.0,0.0,0.0,0.4,0.6,3.8,2.6,0.419,6.1,0.9,0.736,1.2,72,28,18.2,1.4,2.4,6.0,0.5,1.0,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Johan Petro2008,Johan Petro,22,SEA,10.0,0.45299999999999996,0.002,0.198,-1.1,1.5,0.4,0.013999999999999999,-5.2,0.0,-5.2,-1.1,2008,2009,884881.0
2246,1.5,0.42,3.6,0.0,0.0,0.0,0.3,0.3,2.4,1.5,0.415,3.6,0.3,0.552,0.6,49,22,11.4,0.9,2.2,3.3,0.4,0.6,3.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Johan Petro2009,Johan Petro,23,TOT,8.1,0.429,0.011000000000000001,0.165,-0.6,0.8,0.2,0.018000000000000002,-5.7,-0.2,-5.9,-0.5,2009,2009,884881.0
4145,0.1,0.455,0.3,0.4,0.33299999999999996,1.1,0.2,0.0,0.6,0.5,0.36,1.4,0.1,1.0,0.1,35,1,5.5,0.1,0.6,1.5,0.1,0.1,0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Steve Novak2007,Steve Novak,23,HOU,7.7,0.501,0.78,0.04,0.1,0.3,0.4,0.091,-2.1,-0.5,-2.6,0.0,2007,2009,855189.0
4146,0.4,0.484,0.9,1.0,0.479,2.0,0.2,0.1,0.9,1.4,0.48,2.9,0.1,0.75,0.1,35,0,7.5,0.1,0.5,3.9,0.1,0.1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Steve Novak2008,Steve Novak,24,HOU,17.3,0.6509999999999999,0.696,0.039,0.7,0.3,1.1,0.196,2.2,-2.6,-0.5,0.1,2008,2009,855189.0
