,2P,2P.1,2PA,3P,3P.1,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,MP,ORB,PF,PTS,Player,STL,TOV,TRB,Year,Traded,Pos_C,Pos_C-PF,Pos_C-SF,Pos_F,Pos_G-F,Pos_PF,Pos_PF-C,Pos_PF-SF,Pos_PG,Pos_PG-SG,Pos_SF,Pos_SF-PF,Pos_SF-SG,Pos_SG,Pos_SG-PF,Pos_SG-PG,Pos_SG-SF
3600,3.8,0.481,7.9,1.9,0.407,4.7,2.2,23,0.2,2.1,5.7,0.453,12.6,1.5,0.748,2.1,75,24,26.9,0.7,3.1,14.9,Rashad McCants,0.9,2.3,2.7,2008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3601,2.2,0.431,5.2,1.1,0.333,3.3,1.2,24,0.2,1.5,3.3,0.393,8.4,1.8,0.759,2.4,58,3,19,0.4,1.8,9.6,Rashad McCants,0.8,1.1,1.9,2009.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3602,5.1,0.499,10.1,2.4,0.4,6.1,1.3,25,0.9,3.9,7.5,0.462,16.2,3.1,0.777,4,71,71,38,1.5,2.2,20.5,Rashard Lewis,1.1,1.7,5.5,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3603,5.1,0.507,10,1.8,0.384,4.7,2.3,26,0.6,3.6,6.9,0.467,14.8,4.5,0.818,5.5,78,77,36.9,1.4,2.4,20.1,Rashard Lewis,1.3,1.8,5,2006.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3604,5.2,0.505,10.3,2.5,0.39,6.5,2.4,27,0.7,5.1,7.7,0.461,16.8,4.4,0.841,5.3,60,60,39.1,1.5,2.4,22.4,Rashard Lewis,1.1,2,6.6,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3605,3.6,0.498,7.2,2.8,0.409,6.8,2.4,28,0.5,4.2,6.4,0.455,14,2.7,0.838,3.2,81,81,38,1.2,2.6,18.2,Rashard Lewis,1.2,1.7,5.4,2008.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3606,3.3,0.482,6.8,2.8,0.397,7,2.6,29,0.6,4.6,6.1,0.439,13.8,2.8,0.836,3.4,79,79,36.2,1.2,2.5,17.7,Rashard Lewis,1,2,5.7,2009.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3607,2.5,0.476,5.3,2.3,0.397,5.9,1.5,30,0.4,3.6,4.9,0.435,11.2,2,0.806,2.5,72,72,32.9,0.9,2.5,14.1,Rashard Lewis,1.1,1.5,4.4,2010.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3608,2.9,0.488,5.9,1.5,0.357,4.3,1.6,31,0.5,3.8,4.4,0.433,10.2,1.4,0.802,1.7,57,52,32,1.2,2.8,11.7,Rashard Lewis,0.9,1.5,5.1,2011.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3609,2.5,0.448,5.5,0.6,0.239,2.4,1,32,0.4,2.7,3,0.385,7.9,1.1,0.838,1.3,28,15,26,1.2,1.8,7.8,Rashard Lewis,0.8,1.1,3.9,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3610,0.9,0.441,2.1,0.9,0.389,2.4,0.5,33,0.3,1.9,1.9,0.414,4.5,0.5,0.622,0.8,55,9,14.4,0.3,1.2,5.2,Rashard Lewis,0.4,0.6,2.2,2013.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3611,0.9,0.51,1.7,0.8,0.343,2.2,1,34,0.1,1.4,1.6,0.415,3.9,0.4,0.788,0.6,60,6,16.2,0.4,1.5,4.5,Rashard Lewis,0.9,0.6,1.8,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3612,5,0.475,10.5,0.9,0.318,3,1.8,30,1.5,5.9,5.9,0.44,13.4,1.7,0.697,2.5,79,79,34,2.2,3,14.5,Rasheed Wallace,0.8,1.6,8.2,2005.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3613,3.8,0.48,7.9,1.9,0.357,5.4,2.3,31,1.6,5.7,5.7,0.43,13.3,1.7,0.743,2.3,80,80,34.8,1.1,2.9,15.1,Rasheed Wallace,1,1.1,6.8,2006.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3614,3.4,0.463,7.3,1.4,0.351,3.9,1.7,32,1.6,6,4.8,0.423,11.2,1.4,0.788,1.8,75,72,32.3,1.2,3,12.3,Rasheed Wallace,1,1.3,7.2,2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,3.4,0.476,7.2,1.5,0.356,4.1,1.8,33,1.7,5.5,4.9,0.432,11.3,1.5,0.767,1.9,77,76,30.5,1.1,2.8,12.7,Rasheed Wallace,1.2,1.1,6.6,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3616,2.9,0.471,6.1,1.7,0.354,4.8,1.4,34,1.3,6.6,4.6,0.419,10.9,1.2,0.772,1.5,66,63,32.2,0.8,3,12,Rasheed Wallace,0.9,0.9,7.4,2009.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,2.3,0.511,4.6,1,0.283,3.7,1,35,0.9,3.6,3.4,0.409,8.2,1.2,0.768,1.6,79,13,22.5,0.5,2.8,9,Rasheed Wallace,1,0.8,4.1,2010.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,1.6,0.452,3.5,1,0.319,3.3,0.3,38,0.7,3.4,2.6,0.387,6.8,0.7,0.7,1,21,0,14.1,0.5,1.9,7,Rasheed Wallace,0.6,0.5,4,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3619,2.8,0.46,6.1,0,0.0,0,1,28,1.7,3.9,2.8,0.46,6.1,0.2,0.467,0.4,70,70,25.5,2.6,3,5.9,Rasho Nesterovic,0.4,1,6.6,2005.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,2.2,0.518,4.2,0,0.0,0,0.4,29,1.1,2.4,2.2,0.515,4.2,0.2,0.6,0.4,80,51,18.9,1.4,2.6,4.5,Rasho Nesterovic,0.3,0.7,3.9,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,2.9,0.548,5.3,0,0.0,0,0.9,30,1.1,3.1,2.9,0.546,5.3,0.4,0.68,0.6,80,73,21,1.4,2.4,6.2,Rasho Nesterovic,0.5,0.7,4.5,2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,3.6,0.552,6.5,0,0.333,0,1.2,31,0.7,3,3.6,0.55,6.6,0.5,0.755,0.7,71,39,20.9,1.8,1.9,7.8,Rasho Nesterovic,0.3,0.8,4.8,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,3.2,0.514,6.2,0,0.0,0,1.6,32,0.5,2.1,3.2,0.513,6.2,0.4,0.781,0.5,70,19,17.3,1.3,2.4,6.8,Rasho Nesterovic,0.4,0.9,3.4,2009.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,1.9,0.544,3.5,0,0.0,0,0.6,33,0.4,1.2,1.9,0.544,3.5,0,0.2,0.1,42,8,9.8,0.9,1.3,3.9,Rasho Nesterovic,0.2,0.4,2.1,2010.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,1.6,0.414,3.9,0.9,0.373,2.4,1,25,0.4,2.1,2.5,0.399,6.3,0.6,0.771,0.7,65,15,18.5,0.2,1.6,6.5,Rasual Butler,0.3,0.6,2.3,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3626,2.1,0.422,4.9,1.2,0.38,3.1,0.5,26,0.6,2.3,3.3,0.406,8,1,0.693,1.4,79,20,23.7,0.6,1.8,8.7,Rasual Butler,0.4,0.8,2.9,2006.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3627,2.2,0.424,5.2,1.7,0.369,4.5,0.8,27,0.7,2.6,3.9,0.398,9.7,0.7,0.644,1.1,81,38,27.4,0.5,1.8,10.1,Rasual Butler,0.5,0.8,3.2,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3628,0.9,0.37,2.5,0.9,0.331,2.6,0.7,28,0.4,1.6,1.8,0.35,5.1,0.5,0.839,0.6,51,8,17.2,0.3,1.3,4.9,Rasual Butler,0.3,0.2,2,2008.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3629,2.5,0.468,5.4,1.7,0.39,4.4,0.9,29,0.7,2.7,4.2,0.433,9.8,1,0.782,1.3,82,74,31.9,0.6,1.9,11.2,Rasual Butler,0.6,0.7,3.3,2009.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3630,2.6,0.482,5.3,1.8,0.336,5.3,1.4,30,0.8,2.5,4.3,0.409,10.6,1.5,0.841,1.8,82,64,33,0.5,1.5,11.9,Rasual Butler,0.4,1,2.9,2010.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3631,0.7,0.327,2.1,1,0.338,2.9,0.6,31,0.3,1.4,1.7,0.333,5,0.4,0.667,0.6,47,2,16.4,0.2,0.8,4.7,Rasual Butler,0.2,0.5,1.6,2011.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3632,0.6,0.357,1.6,0.6,0.273,2.3,0.6,32,0.1,1.8,1.2,0.308,3.9,0.2,0.583,0.4,34,14,13.3,0.2,1.1,3.2,Rasual Butler,0.2,0.4,1.9,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3633,0.5,0.521,1,0.5,0.419,1.2,0.3,34,0.2,0.7,1,0.464,2.2,0.2,0.571,0.3,50,2,7.6,0.1,0.6,2.7,Rasual Butler,0.1,0.2,0.8,2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3634,1.2,0.411,2.9,0.6,0.444,1.5,4,24,0.1,1,1.8,0.422,4.4,0.9,0.818,1.1,31,15,16.7,0.2,2.5,5.2,Raul Lopez,0.7,1.5,1.3,2005.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3635,1,0.404,2.5,0,0.333,0.1,0.4,23,0.3,1,1,0.4,2.6,1,0.759,1.3,23,9,10.5,0.3,0.7,3.1,Rawle Marshall,0.3,0.7,1.3,2006.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3636,0.7,0.394,1.8,0.1,0.222,0.5,0.3,24,0.1,0.5,0.8,0.36,2.2,0.8,0.689,1.1,40,2,9,0.2,0.6,2.5,Rawle Marshall,0.3,0.5,0.7,2007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3637,5.5,0.459,12,2.7,0.376,7.1,3.7,29,0.1,3.4,8.2,0.428,19.2,4.8,0.883,5.5,78,78,39.3,1,2.1,23.9,Ray Allen,1.1,2.2,4.4,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3638,5.3,0.486,10.9,3.4,0.412,8.4,3.7,30,0.2,3.3,8.7,0.454,19.2,4.2,0.903,4.6,78,78,38.7,0.9,1.9,25.1,Ray Allen,1.3,2.4,4.3,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3639,6.2,0.479,12.9,3,0.372,8.1,4.1,31,0.2,3.5,9.2,0.438,21,5.1,0.903,5.6,55,55,40.3,1,2.1,26.4,Ray Allen,1.5,2.8,4.5,2007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3640,3.5,0.485,7.3,2.5,0.398,6.2,3.1,32,0.2,2.6,6,0.445,13.5,2.9,0.907,3.2,73,73,35.9,1,2,17.4,Ray Allen,0.9,1.7,3.7,2008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3641,3.8,0.542,7,2.5,0.409,6.2,2.8,33,0.2,2.7,6.3,0.48,13.2,3,0.952,3.2,79,79,36.4,0.8,2,18.2,Ray Allen,0.9,1.7,3.5,2009.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3642,4,0.556,7.2,1.8,0.363,5,2.6,34,0.3,2.6,5.8,0.477,12.2,2.9,0.913,3.2,80,80,35.2,0.6,2.3,16.3,Ray Allen,0.8,1.6,3.2,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3643,3.9,0.52,7.5,2.1,0.444,4.7,2.7,35,0.2,2.8,6,0.491,12.2,2.4,0.881,2.7,80,80,36.1,0.6,1.8,16.5,Ray Allen,1,1.5,3.4,2011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3644,2.6,0.463,5.6,2.3,0.453,5.1,2.4,36,0.2,2.8,4.9,0.458,10.7,2.1,0.915,2.3,46,42,34,0.3,1.8,14.2,Ray Allen,1.1,1.5,3.1,2012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3645,1.9,0.48,4,1.8,0.419,4.2,1.7,37,0.2,2.2,3.7,0.449,8.2,1.8,0.886,2,79,0,25.8,0.5,1.6,10.9,Ray Allen,0.8,1.3,2.7,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3646,1.7,0.53,3.2,1.6,0.375,4.2,2,38,0.1,2.5,3.3,0.442,7.4,1.4,0.905,1.6,73,9,26.5,0.3,1.6,9.6,Ray Allen,0.7,1.2,2.8,2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3647,2,0.378,5.4,0.5,0.373,1.3,2.7,22,0.2,1.4,2.5,0.377,6.7,0.7,0.744,1,45,10,19.9,0.4,1.5,6.2,Ray McCallum,0.5,0.9,1.8,2014.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3648,3.1,0.405,7.7,1.2,0.358,3.4,5.6,21,0.1,2.4,4.3,0.391,11,2,0.725,2.8,80,54,30.1,1,2.3,11.9,Raymond Felton,1.3,2.3,3.3,2006.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3649,3.7,0.407,9.1,1.3,0.33,4,7,22,0.1,2.8,5,0.384,13.1,2.6,0.797,3.3,78,75,36.3,0.7,2.3,14,Raymond Felton,1.5,2.9,3.4,2007.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3650,4.5,0.447,10.1,0.7,0.28,2.5,7.4,23,0.2,2.5,5.2,0.413,12.6,3.3,0.8,4.1,79,79,37.6,0.5,2.3,14.4,Raymond Felton,1.2,2.7,3,2008.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3651,4.7,0.437,10.7,0.7,0.285,2.5,6.7,24,0.4,3.1,5.4,0.408,13.2,2.7,0.805,3.3,82,81,37.6,0.7,2.3,14.2,Raymond Felton,1.5,2.8,3.8,2009.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3652,4.1,0.475,8.6,0.8,0.385,2,5.6,25,0.3,2.9,4.9,0.459,10.6,1.7,0.763,2.2,80,80,33,0.7,2.2,12.1,Raymond Felton,1.5,2.1,3.6,2010.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3653,4.1,0.46,9,1.5,0.353,4.4,8.3,26,0.1,2.9,5.7,0.425,13.4,2.6,0.805,3.2,75,54,36.5,0.6,2,15.5,Raymond Felton,1.7,2.9,3.6,2011.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3654,3.3,0.453,7.3,1,0.305,3.4,6.5,27,0.2,2,4.4,0.407,10.7,1.7,0.806,2.1,60,56,31.8,0.5,2,11.4,Raymond Felton,1.3,2.8,2.5,2012.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3655,4.2,0.455,9.2,1.4,0.36,3.8,5.5,28,0.2,2.1,5.5,0.427,13,1.5,0.789,1.9,68,68,34,0.8,1.9,13.9,Raymond Felton,1.4,2.3,2.9,2013.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3656,2.7,0.431,6.4,1,0.318,3,5.6,29,0.4,2.2,3.7,0.395,9.4,1.4,0.721,1.9,65,65,31,0.8,2.4,9.7,Raymond Felton,1.2,2,3,2014.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3657,0.6,0.361,1.7,0.2,0.286,0.7,0.3,24,0,0.6,0.8,0.34,2.4,0.1,0.75,0.2,21,0,8.9,0,0.8,2,Reece Gaines,0.2,0.3,0.7,2005.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3658,0.5,0.6,0.8,0,0.0,0.2,0.3,25,0,0,0.5,0.5,1,0.1,0.25,0.3,12,0,4.5,0,0.1,1.1,Reece Gaines,0.1,0.1,0,2006.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3659,0.5,0.438,1.1,0.5,0.301,1.7,0.3,22,0,1,1,0.355,2.8,0.2,0.778,0.2,43,0,9.2,0.3,0.6,2.7,Reggie Bullock,0.2,0.3,1.3,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3660,1.7,0.48,3.5,0,0.0,0,0.7,24,0.2,6.1,1.7,0.476,3.5,1.6,0.534,3,79,79,23.8,3.2,2.6,4.9,Reggie Evans,0.7,1.3,9.3,2005.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3661,2,0.491,4,0,0.0,0,0.6,25,0.1,4.9,2,0.489,4,1.7,0.53,3.2,67,25,20.8,2.6,2.5,5.6,Reggie Evans,0.6,1.3,7.5,2006.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3662,1.8,0.544,3.3,0,0.0,0,0.7,26,0.2,4.6,1.8,0.544,3.3,1.4,0.497,2.8,66,11,17.1,2.4,2.2,4.9,Reggie Evans,0.6,1.4,7,2007.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3663,1.9,0.438,4.3,0,1.0,0,0.8,27,0.1,4.8,1.9,0.439,4.3,1.5,0.467,3.2,81,61,23.2,2.8,2.6,5.2,Reggie Evans,1.1,1.3,7.5,2008.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3664,1,0.446,2.2,0,0.0,0,0.3,28,0.1,2.9,1,0.444,2.3,1.3,0.594,2.2,79,7,14.4,1.7,2,3.3,Reggie Evans,0.5,0.9,4.6,2009.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3665,1.2,0.493,2.5,0,0.0,0,0.3,29,0.1,2.7,1.2,0.493,2.5,1,0.45,2.1,28,1,11.1,1.1,1.6,3.4,Reggie Evans,0.5,0.8,3.8,2010.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3666,1.4,0.412,3.4,0,0.0,0,1.3,30,0.2,7.5,1.4,0.408,3.4,1.6,0.545,2.9,30,18,26.6,4,3,4.4,Reggie Evans,1,1.3,11.5,2011.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3667,0.6,0.472,1.3,0,0.0,0,0.3,31,0.1,3.1,0.6,0.472,1.3,0.6,0.507,1.3,56,0,13.8,1.8,2.1,1.9,Reggie Evans,0.6,0.8,4.8,2012.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3668,1.6,0.479,3.3,0,0.0,0,0.5,32,0.2,7.9,1.6,0.479,3.3,1.4,0.509,2.8,80,56,24.6,3.3,2.5,4.5,Reggie Evans,0.9,1.4,11.1,2013.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3669,1.3,0.473,2.8,0,0.0,0,0.4,33,0.1,4.1,1.3,0.473,2.8,1.3,0.554,2.4,54,20,16.6,2.1,2.2,4,Reggie Evans,0.7,1.1,6.2,2014.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3670,0.8,0.392,2.2,0.3,0.21,1.4,1.6,21,0,0.9,1.1,0.321,3.5,0.6,0.862,0.6,45,0,11.1,0.3,0.7,3.1,Reggie Jackson,0.6,0.8,1.2,2012.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3671,1.8,0.566,3.2,0.3,0.231,1.5,1.7,22,0.2,2.1,2.1,0.458,4.6,0.7,0.839,0.9,70,0,14.2,0.3,1.2,5.3,Reggie Jackson,0.4,0.8,2.4,2013.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3672,4,0.477,8.4,1,0.339,3.1,4.1,23,0.1,3.4,5,0.44,11.5,2,0.893,2.2,80,36,28.5,0.5,1.8,13.1,Reggie Jackson,1.1,2.1,3.9,2014.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3673,3.3,0.518,6.4,1.5,0.322,4.5,2.2,39,0.1,2.1,4.8,0.437,10.9,3.8,0.933,4.1,66,66,31.9,0.3,1.7,14.8,Reggie Miller*,0.8,1.2,2.4,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3674,4.5,0.56,8,1.4,0.359,3.8,2.8,23,0.3,3.8,5.8,0.495,11.8,2.2,0.839,2.6,24,10,32.6,0.8,2,15.2,Reggie Williams,1,1.2,4.6,2010.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3675,2.1,0.502,4.1,1.3,0.423,3,1.5,24,0,2.1,3.4,0.469,7.2,1.3,0.746,1.7,80,9,20.3,0.6,1.6,9.2,Reggie Williams,0.4,0.7,2.7,2011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3676,2.2,0.493,4.5,1,0.308,3.2,1.8,25,0.1,2,3.2,0.416,7.7,0.9,0.725,1.2,33,13,22.6,0.8,1,8.3,Reggie Williams,0.6,1,2.8,2012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3677,0.9,0.583,1.5,0.6,0.306,1.8,1,26,0,1.1,1.4,0.432,3.3,0.3,0.476,0.5,40,0,9.5,0.2,0.5,3.7,Reggie Williams,0.3,0.5,1.3,2013.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3678,1.3,0.667,2,0.3,0.333,1,0.3,27,0,0,1.7,0.556,3,0,,0,3,0,5.7,0,0.3,3.7,Reggie Williams,0.3,0.7,0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3679,2,0.54,3.6,0.1,0.185,0.4,0.6,22,0.6,2.9,2,0.505,4,0.8,0.567,1.3,68,1,15.6,1.4,2.1,4.9,Renaldo Balkman,0.8,0.7,4.3,2007.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3680,1.4,0.517,2.7,0,0.083,0.2,0.6,23,0.5,2,1.4,0.489,2.9,0.6,0.432,1.5,65,0,14.6,1.3,2,3.4,Renaldo Balkman,0.7,0.6,3.3,2008.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3681,2,0.568,3.6,0,0.286,0.1,0.6,24,0.4,2.2,2.1,0.558,3.7,0.8,0.646,1.2,53,10,14.7,1.6,1.8,5,Renaldo Balkman,0.9,0.7,3.8,2009.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3682,0.5,0.545,0.8,0,0.0,0.5,0.5,25,0.2,1.5,0.5,0.333,1.4,0.2,0.333,0.5,13,1,7,0.3,1.2,1.1,Renaldo Balkman,0.6,0.5,1.8,2010.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3683,0.6,0.455,1.4,0.1,0.5,0.3,0.3,26,0.3,0.6,0.8,0.462,1.6,0.4,0.75,0.5,8,0,7.8,0.3,1.9,2,Renaldo Balkman,0.5,0.1,0.9,2011.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3684,1,0.609,1.6,0.1,0.222,0.6,0.4,27,0.2,1.4,1.1,0.5,2.3,0.6,0.727,0.8,14,0,8.2,0.4,1,3,Renaldo Balkman,0.3,0.4,1.9,2012.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3685,2,0.2,10,0,0.0,0,0,24,0,2,2,0.2,10,1,0.5,2,1,0,27,0,4,5,Renaldo Major,2,1,2,2007.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3686,6.2,0.455,13.7,0.5,0.305,1.6,4.9,26,0.2,2.9,6.7,0.44,15.3,4.8,0.858,5.6,76,76,38.5,1,3.1,18.7,Richard Hamilton,1,2.9,3.9,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3687,7.4,0.494,15,0.7,0.458,1.5,3.4,27,0.2,2.2,8.1,0.491,16.5,3.2,0.845,3.8,80,80,35.3,1.1,2.6,20.1,Richard Hamilton,0.7,2.2,3.2,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3688,6.7,0.483,13.9,0.6,0.341,1.7,3.8,28,0.2,2.8,7.3,0.468,15.6,4.6,0.861,5.4,75,75,36.8,1,3.1,19.8,Richard Hamilton,0.8,2.1,3.8,2007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3689,6.1,0.492,12.3,0.9,0.44,2,4.2,29,0.1,2.2,6.9,0.484,14.3,2.6,0.833,3.1,72,72,33.7,1,2.4,17.3,Richard Hamilton,1,1.8,3.3,2008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3690,5.9,0.464,12.7,1,0.368,2.8,4.4,30,0.1,2.4,7,0.447,15.6,3.3,0.848,3.9,67,51,34,0.7,2.6,18.3,Richard Hamilton,0.6,2,3.1,2009.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3691,5.5,0.435,12.6,0.9,0.297,3,4.4,31,0.1,2,6.4,0.409,15.6,4.4,0.846,5.2,46,46,33.7,0.7,2.5,18.1,Richard Hamilton,0.7,2.5,2.7,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3692,4.2,0.442,9.6,1,0.382,2.6,3.1,32,0.1,1.9,5.2,0.429,12.2,2.7,0.849,3.1,55,39,27.2,0.4,1.7,14.1,Richard Hamilton,0.7,1.6,2.3,2011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3693,4.4,0.466,9.4,0.6,0.37,1.6,3,33,0,1.6,5,0.452,11.1,1,0.784,1.3,28,28,24.9,0.7,2,11.6,Richard Hamilton,0.4,1.8,2.4,2012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3694,3.8,0.444,8.5,0.3,0.308,1,2.4,34,0.1,1.3,4.1,0.429,9.5,1.3,0.857,1.5,50,45,21.8,0.3,1.9,9.8,Richard Hamilton,0.5,1.7,1.7,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3695,6.3,0.438,14.4,0.9,0.337,2.7,4,24,0.5,5.8,7.2,0.422,17.1,6.9,0.844,8.2,33,33,41.1,1.5,3.3,22.2,Richard Jefferson,1,4,7.3,2005.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3696,5.6,0.532,10.5,0.8,0.319,2.4,3.8,25,0.2,5.6,6.3,0.493,12.9,6,0.812,7.4,78,78,39.2,1.2,2.5,19.5,Richard Jefferson,0.8,2.2,6.8,2006.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
